timestamp;accelerometer_x;accelerometer_y;accelerometer_z;gyroscope_x;gyroscope_y;gyroscope_z;magnetometer_x;magnetometer_y;magnetometer_z;
no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;
;0.50366;1.1522;0.49605;-0.626;-1.1093;0.61776;196.58;224.5;-386.94;
;0.4606;1.044;0.45193;-0.91323;-1.3058;0.74511;196.58;224.5;-386.94;
;0.33205;1.0397;0.4426;-0.93916;-1.6385;0.79373;196.58;224.5;-386.94;
;0.078064;1.2298;0.5105;-0.56405;-1.6411;0.76363;197.77;225.49;-385.27;
;-0.16238;1.7061;0.75784;0.13399;-1.0446;0.71862;197.77;225.49;-385.27;
;-0.16544;2.1058;0.79485;0.74714;-0.45692;0.65461;197.77;225.49;-385.27;
;0.13545;1.751;0.2005;0.88208;0.42151;0.35783;197.77;225.49;-385.27;
;0.25217;1.2087;-0.47786;1.0866;1.3493;-0.056641;199.18;227.06;-385.2;
;0.069275;1.0203;-0.74104;1.3685;1.2136;-0.36632;199.18;227.06;-385.2;
;-0.15979;0.79869;-0.48497;1.686;0.83257;-0.72509;199.18;227.06;-385.2;
;-0.20947;0.54453;-0.35094;1.7374;0.38222;-1.1919;199.18;227.06;-385.2;
;-0.17889;0.46138;-0.4689;1.3862;0.36625;-1.5443;197.87;227.87;-388.51;
;-0.215;0.58928;-0.23973;0.83795;0.99496;-1.5183;197.87;227.87;-388.51;
;-0.30025;0.80098;0.1628;0.77963;1.1029;-1.1562;197.87;227.87;-388.51;
;-0.19847;0.97452;0.159;1.1763;0.31845;-0.67473;197.87;227.87;-388.51;
;0.078751;1.1328;-0.22772;1.3639;-0.22745;-0.27496;194.59;227.74;-391.21;
;0.1636;1.2476;-0.44768;1.0689;-0.18319;0.081859;194.59;227.74;-391.21;
;0.037537;1.2262;-0.28378;0.60166;0.18216;0.39221;194.59;227.74;-391.21;
;-0.012787;1.1319;-0.011261;0.31191;0.080884;0.45108;194.59;227.74;-391.21;
;0.060654;1.0181;0.095291;0.22279;-0.1919;0.43205;194.59;228.65;-392.78;
;0.10635;0.96469;0.0084381;0.1804;-0.40181;0.40502;194.59;228.65;-392.78;
;0.069824;0.9639;-0.10437;0.097602;-0.44799;0.26338;194.59;228.65;-392.78;
;0.005661;0.9614;-0.10634;0.1052;-0.45239;0.19062;194.59;228.65;-392.78;
;-0.0057678;0.99077;-0.10522;0.14698;-0.5186;0.16206;195.35;229.22;-392.99;
;0.079269;0.96339;-0.13544;0.19723;-0.6332;0.10939;195.35;229.22;-392.99;
;0.13069;0.91153;-0.15039;0.22072;-0.61932;0.029553;195.35;229.22;-392.99;
;0.10397;0.89011;-0.14534;0.21316;-0.45312;-0.06205;195.35;229.22;-392.99;
;0.052689;0.9068;-0.11896;0.2032;-0.29036;-0.12224;195.48;229.77;-392.95;
;0.02095;0.93903;-0.093903;0.21742;-0.1994;-0.14246;195.48;229.77;-392.95;
;0.019348;0.97673;-0.07132;0.25214;-0.2143;-0.142;195.48;229.77;-392.95;
;0.020752;1.0069;-0.051712;0.30772;-0.26904;-0.1497;195.48;229.77;-392.95;
;0.012436;1.0332;-0.043549;0.36717;-0.31328;-0.18142;195.13;229.9;-393.52;
;-0.0089111;1.0432;-0.04361;0.42652;-0.34427;-0.24116;195.13;229.9;-393.52;
;-0.02887;1.027;-0.040268;0.48175;-0.35262;-0.32063;195.13;229.9;-393.52;
;-0.027893;0.99448;-0.045532;0.53983;-0.38783;-0.41351;195.13;229.9;-393.52;
;-0.0016632;0.97556;-0.065674;0.59913;-0.42398;-0.48798;194.47;230.14;-394.19;
;0.019791;0.97484;-0.083862;0.63434;-0.3743;-0.52778;194.47;230.14;-394.19;
;0.040298;1.0052;-0.096161;0.64564;-0.27273;-0.55613;194.47;230.14;-394.19;
;0.050995;1.0312;-0.10556;0.64848;-0.19764;-0.56603;194.47;230.14;-394.19;
;0.049942;1.0436;-0.081482;0.64208;-0.12473;-0.57486;193.32;230.28;-395.3;
;0.044662;1.0394;-0.051987;0.6176;-0.11451;-0.57173;193.32;230.28;-395.3;
;0.041763;1.0298;-0.017624;0.58302;-0.16565;-0.56192;193.32;230.28;-395.3;
;0.04483;1.0244;0.013947;0.54846;-0.2516;-0.5414;193.32;230.28;-395.3;
;0.047211;1.03;0.023132;0.52575;-0.35397;-0.51489;191.94;229.93;-396.46;
;0.041443;1.0291;0.02977;0.50788;-0.42796;-0.48724;191.94;229.93;-396.46;
;0.045593;1.0255;0.03656;0.49582;-0.47078;-0.47576;191.94;229.93;-396.46;
;0.064133;1.021;0.040161;0.47386;-0.44674;-0.4804;191.94;229.93;-396.46;
;0.08316;1.0049;0.039902;0.43178;-0.36592;-0.49689;190.67;229.84;-397.44;
;0.10515;0.97847;0.050827;0.38258;-0.293;-0.5178;190.67;229.84;-397.44;
;0.12854;0.95183;0.071793;0.33898;-0.2671;-0.53689;190.67;229.84;-397.44;
;0.15329;0.94276;0.084656;0.30438;-0.31705;-0.55074;190.67;229.84;-397.44;
;0.17336;0.95506;0.083328;0.28268;-0.3616;-0.55401;189.44;229.77;-397.85;
;0.17928;0.98256;0.083298;0.28677;-0.36975;-0.54584;189.44;229.77;-397.85;
;0.16827;1.0164;0.097351;0.31154;-0.36253;-0.52257;189.44;229.77;-397.85;
;0.16342;1.0577;0.11404;0.3347;-0.38602;-0.49963;189.44;229.77;-397.85;
;0.16132;1.0818;0.12047;0.32468;-0.42084;-0.47194;188.03;229.55;-398.22;
;0.16273;1.0784;0.12329;0.2739;-0.44034;-0.43692;188.03;229.55;-398.22;
;0.16553;1.0588;0.12047;0.1756;-0.463;-0.39659;188.03;229.55;-398.22;
;0.15776;1.031;0.10194;0.02449;-0.49573;-0.35759;188.03;229.55;-398.22;
;0.14719;1.0121;0.070068;-0.15928;-0.55096;-0.32642;186.76;229.5;-398.49;
;0.13701;1.018;0.050842;-0.34335;-0.62378;-0.29106;186.76;229.5;-398.49;
;0.129;1.0573;0.049164;-0.51863;-0.71165;-0.24898;186.76;229.5;-398.49;
;0.13632;1.1219;0.040741;-0.71939;-0.76044;-0.20051;186.76;229.5;-398.49;
;0.16061;1.1906;-0.006424;-0.97582;-0.7526;-0.13083;186.05;229.94;-396.53;
;0.18207;1.2713;-0.039612;-1.1593;-0.60931;0.027594;186.05;229.94;-396.53;
;0.16568;1.3479;0.032516;-1.2217;-0.32197;0.29366;186.05;229.94;-396.53;
;0.11844;1.3578;0.10202;-1.367;-0.12045;0.51199;186.05;229.94;-396.53;
;0.051132;1.3159;0.11961;-1.6566;0.064101;0.64848;186.52;230.42;-393.62;
;-0.049072;1.2533;0.13831;-1.9567;0.21834;0.76168;186.52;230.42;-393.62;
;-0.11002;1.1805;0.05043;-2.2548;0.24444;0.84853;186.52;230.42;-393.62;
;-0.12862;1.0999;-0.092743;-2.5676;0.27667;0.90217;186.52;230.42;-393.62;
;-0.16335;0.99307;-0.12253;-2.8001;0.3824;0.91506;188.45;231.18;-389.37;
;-0.19934;0.87541;-0.085495;-2.9412;0.35815;0.92261;188.45;231.18;-389.37;
;-0.22124;0.812;-0.043991;-2.9714;0.19846;0.96049;188.45;231.18;-389.37;
;-0.20374;0.86035;0.045578;-2.8792;-0.13342;1.0215;188.45;231.18;-389.37;
;-0.17465;1.02;0.13528;-2.7269;-0.79751;1.1089;190.38;231.36;-382.94;
;-0.14865;1.2076;0.20715;-2.5316;-1.3235;1.2161;190.38;231.36;-382.94;
;-0.10051;1.3465;0.26451;-2.3049;-1.5873;1.2978;190.38;231.36;-382.94;
;-0.061829;1.3859;0.28253;-2.0509;-1.5674;1.3505;190.38;231.36;-382.94;
;-0.021225;1.3523;0.27371;-1.805;-1.2914;1.3619;193.95;230.71;-376.39;
;0.015793;1.2632;0.24142;-1.5732;-0.85127;1.3617;193.95;230.71;-376.39;
;0.082687;1.1419;0.1976;-1.4048;-0.27275;1.3526;193.95;230.71;-376.39;
;0.18394;1.0232;0.17172;-1.2868;0.26784;1.2973;193.95;230.71;-376.39;
;0.24452;0.91728;0.16454;-1.1643;0.75507;1.2661;198.08;230.33;-372.41;
;0.28557;0.83479;0.17361;-1.0376;1.1914;1.239;198.08;230.33;-372.41;
;0.2957;0.78481;0.19212;-0.94472;1.5984;1.2108;198.08;230.33;-372.41;
;0.27106;0.76309;0.20296;-0.88385;1.8138;1.16;198.08;230.33;-372.41;
;0.20035;0.74875;0.2213;-0.82613;1.8009;1.0963;199.57;229.93;-370.73;
;0.10747;0.73907;0.2571;-0.77082;1.6487;1.0464;199.57;229.93;-370.73;
;0.031738;0.74786;0.28261;-0.7231;1.4381;1.0149;199.57;229.93;-370.73;
;-0.016602;0.75905;0.30537;-0.65678;1.2502;0.99405;199.57;229.93;-370.73;
;-0.039825;0.76796;0.31114;-0.57474;1.034;0.99194;199.92;229.6;-369.76;
;-0.035034;0.77049;0.30176;-0.46986;0.85463;0.97701;199.92;229.6;-369.76;
;-0.025375;0.73955;0.26666;-0.36059;0.74159;0.92682;199.92;229.6;-369.76;
;-0.0042572;0.70547;0.22478;-0.2765;0.73008;0.85238;199.92;229.6;-369.76;
;0.017593;0.68134;0.19568;-0.1842;0.76918;0.74916;201.41;229.59;-369.31;
;0.028214;0.65192;0.18625;-0.039451;0.75818;0.61941;201.41;229.59;-369.31;
;0.02063;0.62877;0.19737;0.13879;0.67848;0.46949;201.41;229.59;-369.31;
;0.0026398;0.60869;0.20985;0.31045;0.57335;0.31433;201.41;229.59;-369.31;
;-0.012756;0.59514;0.22456;0.44227;0.51164;0.16499;201.51;230.18;-369.3;
;-0.01207;0.59967;0.24437;0.52387;0.45704;0.025901;201.51;230.18;-369.3;
;-0.0054321;0.6244;0.26259;0.66961;0.295;-0.1839;201.51;230.18;-369.3;
;0.0018158;0.65955;0.2971;0.66961;0.295;-0.1839;201.51;230.18;-369.3;
;0.013626;0.69617;0.34286;0.76122;0.19807;-0.26079;201.05;230.96;-370.33;
;0.029999;0.71899;0.38121;0.86629;0.079004;-0.31872;201.05;230.96;-370.33;
;0.053162;0.7415;0.39664;0.9711;-0.077451;-0.37077;201.05;230.96;-370.33;
;0.083511;0.75977;0.39038;1.0616;-0.24605;-0.43425;201.05;230.96;-370.33;
;0.10559;0.76993;0.38083;1.1491;-0.38547;-0.49825;200.26;231.94;-371.96;
;0.12198;0.77145;0.3774;1.2486;-0.45379;-0.56563;200.26;231.94;-371.96;
;0.13989;0.76785;0.37976;1.3617;-0.44246;-0.64434;200.26;231.94;-371.96;
;0.15842;0.76761;0.37946;1.475;-0.39278;-0.73812;200.26;231.94;-371.96;
;0.1633;0.77846;0.37352;1.5735;-0.31536;-0.81488;199.14;232.94;-374.39;
;0.15736;0.80659;0.39502;1.6464;-0.1912;-0.85601;199.14;232.94;-374.39;
;0.15646;0.84734;0.44218;1.5711;0.13235;-0.83666;199.14;232.94;-374.39;
;0.17793;0.89729;0.49373;1.3704;0.15385;-0.74955;199.14;232.94;-374.39;
;0.21519;0.95279;0.52322;1.3704;0.15385;-0.74955;197.16;234.06;-377.76;
;0.24963;1.0062;0.53075;1.0591;0.1168;-0.589;197.16;234.06;-377.76;
;0.26657;1.0515;0.53967;0.7014;0.094928;-0.36212;197.16;234.06;-377.76;
;0.26483;1.0802;0.55984;0.39404;-0.030233;-0.10528;197.16;234.06;-377.76;
;0.26086;1.0766;0.53896;-0.077951;-0.69022;0.27813;196.45;234.56;-379.33;
;0.26294;1.0086;0.47267;-0.30305;-0.73232;0.3534;196.45;234.56;-379.33;
;0.26611;0.95515;0.44751;-0.4153;-0.57124;0.37186;196.45;234.56;-379.33;
;0.24069;0.97104;0.47542;-0.4153;-0.57124;0.37186;196.45;234.56;-379.33;
;0.1736;1.119;0.57941;0.034653;-0.04101;0.54352;197.23;234.81;-377.9;
;0.098221;1.5309;0.78745;0.40609;-0.26127;0.72074;197.23;234.81;-377.9;
;0.12268;2.1013;0.84706;1.1312;-0.54519;0.55556;197.23;234.81;-377.9;
;0.35103;2.2261;0.34782;1.6096;0.18768;-0.097523;197.23;234.81;-377.9;
;0.50116;1.8191;-0.46037;1.6096;0.18768;-0.097523;199.03;235.35;-378.25;
;0.18896;1.4833;-0.94405;0.75368;1.4393;-0.63964;199.03;235.35;-378.25;
;-0.37352;1.0413;-0.45822;1.0141;0.84178;-1.0125;199.03;235.35;-378.25;
;-0.53474;0.56123;0.083542;1.1538;0.096121;-1.3497;199.03;235.35;-378.25;
;-0.32971;0.22644;-0.22929;0.94697;0.31697;-1.5745;197.25;235.48;-380.8;
;-0.15964;0.17368;-0.38554;0.94697;0.31697;-1.5745;197.25;235.48;-380.8;
;-0.16402;0.38934;-0.21194;1.0497;1.0294;-1.0984;197.25;235.48;-380.8;
;-0.28531;0.71863;-0.06189;1.4463;0.54073;-0.57386;197.25;235.48;-380.8;
;-0.26555;1.0338;-0.11116;1.5021;-0.027882;-0.1742;193.32;235.5;-383.29;
;-0.074692;1.2135;-0.27745;1.2094;-0.39559;0.078154;193.32;235.5;-383.29;
;0.018997;1.1636;-0.33972;0.77704;-0.28241;0.18392;193.32;235.5;-383.29;
;-0.10486;1.1116;-0.1671;0.51715;-0.2413;0.15315;193.32;235.5;-383.29;
;-0.20944;1.0715;0.052597;0.4378;-0.62027;0.12857;193.16;235.83;-385.75;
;-0.13542;0.99942;0.11626;0.38834;-0.94924;0.16905;193.16;235.83;-385.75;
;0.0091858;1.0107;0.067719;0.28663;-1.1184;0.25497;193.16;235.83;-385.75;
;0.16722;1.0961;-0.0043335;0.28663;-1.1184;0.25497;193.16;235.83;-385.75;
;0.28175;1.1617;0.0019531;0.24092;-1.1792;0.43261;193.93;235.98;-386.07;
;0.32811;1.1593;0.073944;0.27048;-1.1027;0.44149;193.93;235.98;-386.07;
;0.35405;1.0678;0.07782;0.31256;-0.86458;0.37363;193.93;235.98;-386.07;
;0.37219;0.9381;0.048721;0.33633;-0.49354;0.2504;193.93;235.98;-386.07;
;0.34424;0.84952;0.029266;0.33545;-0.11718;0.13307;195.49;236.42;-385.57;
;0.27795;0.83316;0.030441;0.31386;0.098366;0.054018;195.49;236.42;-385.57;
;0.20877;0.86336;0.044052;0.28272;0.14267;0.016032;195.49;236.42;-385.57;
;0.15463;0.90689;0.062317;0.25786;0.12094;0.0014304;195.49;236.42;-385.57;
;0.10896;0.94786;0.065125;0.23625;0.092386;-0.01625;195.99;236.82;-386.02;
;0.06575;0.98386;0.046173;0.21367;0.0094015;-0.032618;195.99;236.82;-386.02;
;0.010223;0.99794;0.027222;0.20369;-0.0797;-0.048472;195.99;236.82;-386.02;
;-0.032639;0.98692;0.026657;0.21289;-0.12563;-0.070193;195.99;236.82;-386.02;
;-0.037079;0.95566;0.025818;0.2216;-0.14445;-0.10144;195.78;236.6;-386.3;
;0.0033264;0.92731;0.02182;0.23428;-0.13026;-0.1366;195.78;236.6;-386.3;
;0.042267;0.91013;0.015869;0.23428;-0.13026;-0.1366;195.78;236.6;-386.3;
;0.065445;0.90228;0.0055084;0.2754;0.028111;-0.25342;195.78;236.6;-386.3;
;0.075043;0.90488;-0.0066681;0.32659;0.12918;-0.32248;195.61;236.64;-386.53;
;0.077347;0.91875;-0.016464;0.32659;0.12918;-0.32248;195.61;236.64;-386.53;
;0.078476;0.94884;-0.017807;0.46398;0.30236;-0.40438;195.61;236.64;-386.53;
;0.081543;0.98367;-0.0076447;0.46398;0.30236;-0.40438;195.61;236.64;-386.53;
;0.083771;0.99411;-0.00022888;0.54775;0.34433;-0.4172;194.98;236.57;-387.23;
;0.090393;0.98071;0.0020752;0.58354;0.30109;-0.42247;194.98;236.57;-387.23;
;0.094086;0.97162;0.0055542;0.61591;0.20557;-0.42889;194.98;236.57;-387.23;
;0.083023;0.97862;0.014267;0.65263;0.1159;-0.43674;194.98;236.57;-387.23;
;0.065399;0.99759;0.029877;0.68679;0.03743;-0.46293;193.96;236.44;-388.79;
;0.062042;1.0218;0.046356;0.68965;-0.014292;-0.49484;193.96;236.44;-388.79;
;0.069626;1.0395;0.052368;0.65952;-0.0363;-0.50966;193.96;236.44;-388.79;
;0.078979;1.0421;0.066895;0.61078;-0.07313;-0.49717;193.96;236.44;-388.79;
;0.085861;1.0287;0.085663;0.56262;-0.15234;-0.47144;192.48;236.02;-389.95;
;0.10521;1.0199;0.099808;0.52385;-0.27343;-0.45089;192.48;236.02;-389.95;
;0.13126;1.0343;0.11499;0.47015;-0.38097;-0.43178;192.48;236.02;-389.95;
;0.15254;1.0686;0.1295;0.39153;-0.43702;-0.4227;192.48;236.02;-389.95;
;0.16814;1.1004;0.1255;0.28605;-0.44995;-0.39356;191.18;235.93;-390.58;
;0.18449;1.1157;0.099762;0.18243;-0.4386;-0.35069;191.18;235.93;-390.58;
;0.19891;1.116;0.063889;0.098169;-0.43235;-0.29713;191.18;235.93;-390.58;
;0.20667;1.1087;0.037338;0.024804;-0.44436;-0.23908;191.18;235.93;-390.58;
;0.20512;1.1032;0.028259;-0.060918;-0.4678;-0.18447;190.57;235.98;-390.4;
;0.18709;1.105;0.032455;-0.17832;-0.47688;-0.13419;190.57;235.98;-390.4;
;0.1702;1.1134;0.034256;-0.34743;-0.47843;-0.090294;190.57;235.98;-390.4;
;0.17249;1.1289;0.019241;-0.5129;-0.43078;-0.01323;190.57;235.98;-390.4;
;0.18285;1.1691;-0.00039673;-0.63888;-0.30246;0.13242;190.82;235.25;-389.22;
;0.17307;1.2512;0.025787;-0.77774;-0.17993;0.29385;190.82;235.25;-389.22;
;0.1545;1.3214;0.06691;-0.98884;-0.089756;0.43638;190.82;235.25;-389.22;
;0.13498;1.3422;0.083435;-1.2209;-0.040576;0.55387;190.82;235.25;-389.22;
;0.089752;1.3218;0.11226;-1.5184;0.010067;0.61399;191.5;234.83;-386.82;
;0.04509;1.2707;0.11253;-1.9173;0.048032;0.67858;191.5;234.83;-386.82;
;0.029465;1.2052;0.01445;-2.3398;0.093172;0.77843;191.5;234.83;-386.82;
;-0.011703;1.1597;-0.085663;-2.659;0.19708;0.8499;191.5;234.83;-386.82;
;-0.088913;1.1374;-0.065186;-2.8148;0.12916;0.86555;193.18;234.48;-382.31;
;-0.18762;1.0961;0.010452;-2.8853;-0.16066;0.86553;193.18;234.48;-382.31;
;-0.27786;1.0421;0.039932;-2.8959;-0.59373;0.91773;193.18;234.48;-382.31;
;-0.32451;1.0007;0.067535;-2.9234;-1.1889;0.99693;193.18;234.48;-382.31;
;-0.3278;0.99631;0.085678;-2.9136;-1.5664;1.0777;195.97;232.61;-375.71;
;-0.30513;1.0433;0.11211;-2.7828;-1.6866;1.1026;195.97;232.61;-375.71;
;-0.24261;1.1256;0.17694;-2.5216;-1.7095;1.1094;195.97;232.61;-375.71;
;-0.15033;1.2024;0.19786;-2.2169;-1.4587;1.147;195.97;232.61;-375.71;
;-0.050354;1.2312;0.19875;-1.9633;-0.96598;1.2192;200.27;230.26;-369.01;
;0.088699;1.1917;0.1974;-1.754;-0.31693;1.3186;200.27;230.26;-369.01;
;0.21965;1.1461;0.16345;-1.6037;0.18003;1.3446;200.27;230.26;-369.01;
;0.31702;1.1048;0.13872;-1.4452;0.74818;1.2844;200.27;230.26;-369.01;
;0.36511;1.0257;0.15404;-1.2814;1.3068;1.1977;203.78;228.3;-364.77;
;0.36884;0.92868;0.19551;-1.1444;1.7422;1.137;203.78;228.3;-364.77;
;0.33995;0.85986;0.22984;-1.0555;1.8398;1.0727;203.78;228.3;-364.77;
;0.27911;0.80069;0.23817;-0.98998;1.7097;1.0238;203.78;228.3;-364.77;
;0.19092;0.74036;0.25098;-0.94809;1.521;1.0198;204.03;226.9;-363.12;
;0.1102;0.70059;0.27104;-0.88118;1.2902;1.0323;204.03;226.9;-363.12;
;0.035843;0.70293;0.28404;-0.75577;1.0364;1.0392;204.03;226.9;-363.12;
;-0.007782;0.71667;0.31287;-0.58752;0.78203;1.0182;204.03;226.9;-363.12;
;-0.023163;0.71202;0.32187;-0.42525;0.59897;0.95781;204.4;225.85;-362.03;
;-0.019989;0.69656;0.28647;-0.29489;0.53531;0.86565;204.4;225.85;-362.03;
;0.006134;0.67764;0.20128;-0.1674;0.53892;0.74407;204.4;225.85;-362.03;
;0.006134;0.67764;0.20128;-0.039986;0.5746;0.59131;204.4;225.85;-362.03;
;0.023453;0.6575;0.19124;0.11279;0.60646;0.42647;205.15;225.38;-361.62;
;0.031784;0.63326;0.19849;0.27919;0.63534;0.25165;205.15;225.38;-361.62;
;0.023361;0.60797;0.21684;0.44457;0.63675;0.082345;205.15;225.38;-361.62;
;0.0074615;0.58223;0.23299;0.59848;0.56394;-0.067575;205.15;225.38;-361.62;
;-0.0086823;0.5374;0.25035;0.7361;0.42137;-0.20517;204.85;225.55;-362.04;
;-0.0086823;0.5374;0.25035;0.85994;0.22887;-0.31864;204.85;225.55;-362.04;
;-0.0032043;0.54576;0.28711;0.97646;0.0058307;-0.40767;204.85;225.55;-362.04;
;-0.0032043;0.54576;0.28711;1.0977;-0.21442;-0.49679;204.85;225.55;-362.04;
;0.032562;0.5981;0.34024;1.2324;-0.41787;-0.58812;204.28;226.68;-363.68;
;0.051193;0.62497;0.36151;1.3679;-0.59988;-0.68935;204.28;226.68;-363.68;
;0.063354;0.64725;0.36826;1.5136;-0.73389;-0.79839;204.28;226.68;-363.68;
;0.063354;0.64725;0.36826;1.6706;-0.80178;-0.90927;204.28;226.68;-363.68;
;0.081604;0.67516;0.36592;1.8349;-0.82058;-1.0384;203.33;227.85;-366.35;
;0.081604;0.67516;0.36592;1.9722;-0.83026;-1.2037;203.33;227.85;-366.35;
;0.17468;0.73021;0.33836;2.0238;-0.79589;-1.3896;203.33;227.85;-366.35;
;0.17468;0.73021;0.33836;1.9649;-0.60114;-1.5291;203.33;227.85;-366.35;
;0.244;0.97743;0.40283;1.794;-0.21055;-1.5392;201.78;229.61;-369.92;
;0.27592;1.1121;0.52049;1.5264;0.28725;-1.3941;201.78;229.61;-369.92;
;0.31935;1.2648;0.70865;1.1628;0.72747;-1.068;201.78;229.61;-369.92;
;0.37343;1.392;0.89078;0.71408;0.77331;-0.57799;201.78;229.61;-369.92;
;0.46307;1.4581;0.91176;0.16787;0.28218;-0.093719;198.79;230.43;-372.95;
;0.5538;1.4086;0.79002;-0.37167;-0.40735;0.27443;198.79;230.43;-372.95;
;0.5538;1.4086;0.79002;-0.72757;-0.86063;0.50376;198.79;230.43;-372.95;
;0.4568;1.0377;0.57547;-0.86824;-1.0546;0.6138;198.79;230.43;-372.95;
;0.36101;0.88704;0.502;-0.82086;-1.0647;0.62974;199.26;230.21;-372.32;
;0.23538;0.89771;0.49509;-0.57705;-0.96437;0.58649;199.26;230.21;-372.32;
;0.10953;1.1654;0.60608;-0.11413;-0.67957;0.49729;199.26;230.21;-372.32;
;0.10953;1.1654;0.60608;0.59087;-0.29473;0.32593;199.26;230.21;-372.32;
;0.12601;2.3595;0.38583;0.9978;0.60301;0.10209;201.32;229.97;-371.05;
;0.1389;2.209;-0.088623;0.85488;1.9772;0.17306;201.32;229.97;-371.05;
;0.1389;2.209;-0.088623;0.74529;2.073;0.27716;201.32;229.97;-371.05;
;-0.12248;0.75345;-0.39221;1.0094;0.6524;0.038409;201.32;229.97;-371.05;
;-0.12531;0.27676;-0.40802;1.128;-0.26813;-0.37941;200.69;230.8;-373.32;
;-0.20535;0.083603;-0.43446;1.1532;-0.44743;-0.93942;200.69;230.8;-373.32;
;-0.29221;0.11156;-0.49609;1.1468;-0.08801;-1.4717;200.69;230.8;-373.32;
;-0.37433;0.36087;-0.34167;1.0082;0.65566;-1.5835;200.69;230.8;-373.32;
;-0.3989;0.79242;-0.066284;1.0337;1.0484;-1.2803;198.92;231.32;-375.76;
;-0.3989;0.79242;-0.066284;1.2625;0.58142;-0.78502;198.92;231.32;-375.76;
;0.10295;1.2537;-0.17996;1.4234;-0.2126;-0.38988;198.92;231.32;-375.76;
;0.23523;1.2081;-0.38365;1.3207;-0.64056;-0.20695;198.92;231.32;-375.76;
;0.066086;1.0883;-0.34827;1.0639;-0.64648;-0.099324;196.4;231.64;-378.56;
;-0.19969;1.0677;-0.099167;0.80575;-0.2284;-0.086364;196.4;231.64;-378.56;
;-0.19969;1.0677;-0.099167;0.58945;-0.29502;-0.24249;196.4;231.64;-378.56;
;-0.27142;1.1162;0.14215;0.48886;-0.79811;-0.34254;196.4;231.64;-378.56;
;-0.15216;1.1069;0.090714;0.4326;-1.2237;-0.30506;196.32;232.13;-380.38;
;-0.15216;1.1069;0.090714;0.34916;-1.5017;-0.21422;196.32;232.13;-380.38;
;0.11139;1.0857;-0.13142;0.31929;-1.6124;-0.12843;196.32;232.13;-380.38;
;0.17285;1.0529;-0.11436;0.32785;-1.5245;-0.10661;196.32;232.13;-380.38;
;0.18991;0.99319;-0.074677;0.31664;-1.2955;-0.12897;196.78;232.44;-380.03;
;0.2043;0.9455;-0.052185;0.30798;-1.0454;-0.15196;196.78;232.44;-380.03;
;0.24016;0.93159;-0.056793;0.29952;-0.83817;-0.14668;196.78;232.44;-380.03;
;0.24016;0.93159;-0.056793;0.28629;-0.67207;-0.12078;196.78;232.44;-380.03;
;0.24873;0.98904;-0.054733;0.29119;-0.52987;-0.086595;197.21;232.42;-380.6;
;0.20317;1.0232;-0.037476;0.29833;-0.42182;-0.073894;197.21;232.42;-380.6;
;0.13068;1.0398;-0.021393;0.29894;-0.35051;-0.095761;197.21;232.42;-380.6;
;0.054489;1.0429;-0.0041656;0.29015;-0.28303;-0.14951;197.21;232.42;-380.6;
;-0.0017242;1.0316;0.0076294;0.28359;-0.25405;-0.21743;197.24;232.55;-380.9;
;-0.023193;0.99954;0.0087738;0.28276;-0.24481;-0.26975;197.24;232.55;-380.9;
;-0.013519;0.95831;0.0069427;0.29835;-0.25094;-0.30679;197.24;232.55;-380.9;
;0.010803;0.92656;-0.00019836;0.3259;-0.2706;-0.32622;197.24;232.55;-380.9;
;0.028915;0.905;-0.019287;0.35909;-0.26622;-0.33305;196.85;232.48;-381.3;
;0.039764;0.88747;-0.031952;0.41177;-0.19703;-0.33328;196.85;232.48;-381.3;
;0.057037;0.88239;-0.040649;0.46783;-0.081257;-0.33338;196.85;232.48;-381.3;
;0.073227;0.8882;-0.041748;0.52697;0.031824;-0.33112;196.85;232.48;-381.3;
;0.08255;0.90932;-0.02861;0.57959;0.094798;-0.34088;196;232.41;-382.39;
;0.078568;0.94194;0.00080872;0.62738;0.10896;-0.35701;196;232.41;-382.39;
;0.056473;0.96901;0.027802;0.65785;0.082207;-0.38715;196;232.41;-382.39;
;0.036163;0.98781;0.057907;0.68306;0.026966;-0.43394;196;232.41;-382.39;
;0.037216;0.98695;0.079956;0.68265;-0.015235;-0.48979;195.1;232.48;-383.71;
;0.069351;0.96988;0.084808;0.67577;-0.012002;-0.53379;195.1;232.48;-383.71;
;0.12077;0.94879;0.092453;0.66602;-0.014185;-0.54201;195.1;232.48;-383.71;
;0.17253;0.94461;0.10385;0.65507;-0.025271;-0.52757;195.1;232.48;-383.71;
;0.20891;0.96846;0.10417;0.62086;-0.035744;-0.5015;193.96;232.49;-385.31;
;0.22305;1.0124;0.082413;0.55748;-0.018712;-0.47481;193.96;232.49;-385.31;
;0.20808;1.0704;0.053818;0.46476;0.020009;-0.43681;193.96;232.49;-385.31;
;0.16634;1.1245;0.037292;0.36473;0.039705;-0.39275;193.96;232.49;-385.31;
;0.12036;1.1512;0.021805;0.25336;-0.0072257;-0.34484;192.69;232.44;-386.55;
;0.08432;1.1536;0.014709;0.13285;-0.093241;-0.30769;192.69;232.44;-386.55;
;0.049759;1.1469;0.02739;0.018855;-0.19085;-0.2699;192.69;232.44;-386.55;
;0.024536;1.1418;0.040985;-0.089832;-0.27895;-0.22906;192.69;232.44;-386.55;
